448,192,23622,1,0,0:0:0:0:
192,192,23645,1,0,0:0:0:0:
320,192,23692,1,0,0:0:0:0:
448,192,23692,1,0,0:0:0:0:
192,192,23715,1,0,0:0:0:0:
64,192,23762,1,0,0:0:0:0:
448,192,23786,5,0,0:0:0:0:
320,192,23786,1,0,0:0:0:0:
192,192,23786,1,0,0:0:0:0:
64,192,23786,1,0,0:0:0:0:
64,192,23880,1,0,0:0:0:0:
448,192,23973,1,0,0:0:0:0:
320,192,23973,1,0,0:0:0:0:
64,192,23997,1,0,0:0:0:0:
192,192,24020,1,0,0:0:0:0:
448,192,24044,1,0,0:0:0:0:
320,192,24067,1,0,0:0:0:0:
64,192,24090,1,0,0:0:0:0:
448,192,24114,1,0,0:0:0:0:
64,192,24137,1,0,0:0:0:0:
320,192,24161,1,0,0:0:0:0:
192,192,24161,1,0,0:0:0:0:
448,192,24161,1,0,0:0:0:0:
64,192,24161,1,0,0:0:0:0:
448,192,24255,1,0,0:0:0:0:
192,192,24348,1,0,0:0:0:0:
448,192,24348,1,0,0:0:0:0:
64,192,24372,1,0,0:0:0:0:
320,192,24395,1,0,0:0:0:0:
192,192,24419,1,0,0:0:0:0:
64,192,24442,1,0,0:0:0:0:
448,192,24465,1,0,0:0:0:0:
192,192,24489,1,0,0:0:0:0:
320,192,24512,1,0,0:0:0:0:
320,192,24536,1,0,0:0:0:0:
192,192,24536,1,0,0:0:0:0:
64,192,24536,1,0,0:0:0:0:
448,192,24536,1,0,0:0:0:0:
192,192,24630,1,0,0:0:0:0:
320,192,24723,1,0,0:0:0:0:
448,192,24723,1,0,0:0:0:0:
64,192,24747,1,0,0:0:0:0:
192,192,24770,1,0,0:0:0:0:
320,192,24794,1,0,0:0:0:0:
64,192,24817,1,0,0:0:0:0:
192,192,24911,1,0,0:0:0:0:
64,192,24911,1,0,0:0:0:0:
320,192,24911,1,0,0:0:0:0:
448,192,24963,1,0,0:0:0:0:
192,192,25005,1,0,0:0:0:0:
320,192,25046,1,0,0:0:0:0:
64,192,25088,1,0,0:0:0:0:
192,192,25088,1,0,0:0:0:0:
448,192,25130,1,0,0:0:0:0:
64,192,25171,1,0,0:0:0:0:
192,192,25213,1,0,0:0:0:0:
448,192,25255,1,0,0:0:0:0:
192,192,25286,1,0,0:0:0:0:
320,192,25286,1,0,0:0:0:0:
64,192,25286,1,0,0:0:0:0:
448,192,25380,1,0,0:0:0:0:
448,192,25473,1,0,0:0:0:0:
192,192,25473,1,0,0:0:0:0:
64,192,25497,1,0,0:0:0:0:
192,192,25520,1,0,0:0:0:0:
448,192,25544,1,0,0:0:0:0:
320,192,25567,1,0,0:0:0:0:
64,192,25590,1,0,0:0:0:0:
192,192,25614,1,0,0:0:0:0:
64,192,25661,1,0,0:0:0:0:
192,192,25661,1,0,0:0:0:0:
320,192,25661,1,0,0:0:0:0:
448,192,25661,1,0,0:0:0:0:
64,192,25755,1,0,0:0:0:0:
448,192,25848,1,0,0:0:0:0:
320,192,25848,1,0,0:0:0:0:
192,192,25872,1,0,0:0:0:0:
64,192,25895,1,0,0:0:0:0:
320,192,25919,1,0,0:0:0:0:
448,192,25942,1,0,0:0:0:0:
192,192,25965,1,0,0:0:0:0:
64,192,25989,1,0,0:0:0:0:
320,192,26036,1,0,0:0:0:0:
192,192,26036,1,0,0:0:0:0:
448,192,26036,1,0,0:0:0:0:
64,192,26036,1,0,0:0:0:0:
192,192,26130,1,0,0:0:0:0:
64,192,26223,1,0,0:0:0:0:
320,192,26223,1,0,0:0:0:0:
448,192,26247,1,0,0:0:0:0:
192,192,26270,1,0,0:0:0:0:
320,192,26294,1,0,0:0:0:0:
64,192,26317,1,0,0:0:0:0:
192,192,26340,1,0,0:0:0:0:
448,192,26364,1,0,0:0:0:0:
320,192,26411,1,0,0:0:0:0:
192,192,26411,1,0,0:0:0:0:
64,192,26411,1,0,0:0:0:0:
448,192,26411,1,0,0:0:0:0:
64,192,26463,1,0,0:0:0:0:
192,192,26463,1,0,0:0:0:0:
320,192,26505,1,0,0:0:0:0:
448,192,26505,1,0,0:0:0:0:
192,192,26546,1,0,0:0:0:0:
64,192,26546,1,0,0:0:0:0:
320,192,26588,1,0,0:0:0:0:
448,192,26588,1,0,0:0:0:0:
192,192,26630,1,0,0:0:0:0:
64,192,26630,1,0,0:0:0:0:
320,192,26671,1,0,0:0:0:0:
448,192,26671,1,0,0:0:0:0:
192,192,26713,1,0,0:0:0:0:
64,192,26713,1,0,0:0:0:0:
320,192,26755,1,0,0:0:0:0:
448,192,26755,1,0,0:0:0:0:
192,192,26786,1,0,0:0:0:0:
64,192,26786,1,0,0:0:0:0:
320,192,26786,1,0,0:0:0:0:
448,192,26786,1,0,0:0:0:0:
448,192,26880,1,0,0:0:0:0:
64,192,26973,1,0,0:0:0:0:
320,192,26973,1,0,0:0:0:0:
448,192,26997,1,0,0:0:0:0:
192,192,27020,1,0,0:0:0:0:
64,192,27044,1,0,0:0:0:0:
192,192,27067,1,0,0:0:0:0:
448,192,27090,1,0,0:0:0:0:
320,192,27114,1,0,0:0:0:0:
64,192,27137,1,0,0:0:0:0:
64,192,27161,1,0,0:0:0:0:
192,192,27161,1,0,0:0:0:0:
320,192,27161,1,0,0:0:0:0:
448,192,27161,1,0,0:0:0:0:
64,192,27255,1,0,0:0:0:0:
448,192,27348,1,0,0:0:0:0:
192,192,27348,1,0,0:0:0:0:
64,192,27372,1,0,0:0:0:0:
320,192,27395,1,0,0:0:0:0:
448,192,27419,1,0,0:0:0:0:
192,192,27442,1,0,0:0:0:0:
64,192,27465,1,0,0:0:0:0:
320,192,27489,1,0,0:0:0:0:
64,192,27536,1,0,0:0:0:0:
192,192,27536,1,0,0:0:0:0:
320,192,27536,1,0,0:0:0:0:
448,192,27536,1,0,0:0:0:0:
320,192,27630,1,0,0:0:0:0:
448,192,27723,1,0,0:0:0:0:
64,192,27723,1,0,0:0:0:0:
192,192,27747,1,0,0:0:0:0:
320,192,27770,1,0,0:0:0:0:
448,192,27794,1,0,0:0:0:0:
192,192,27817,1,0,0:0:0:0:
448,192,27911,1,0,0:0:0:0:
64,192,27911,1,0,0:0:0:0:
320,192,27911,1,0,0:0:0:0:
192,192,27911,1,0,0:0:0:0:
448,192,27963,1,0,0:0:0:0:
64,192,28005,1,0,0:0:0:0:
192,192,28046,1,0,0:0:0:0:
320,192,28088,1,0,0:0:0:0:
448,192,28088,1,0,0:0:0:0:
64,192,28130,1,0,0:0:0:0:
448,192,28171,1,0,0:0:0:0:
320,192,28213,1,0,0:0:0:0:
64,192,28255,1,0,0:0:0:0:
448,192,28286,1,0,0:0:0:0:
320,192,28286,1,0,0:0:0:0:
192,192,28286,1,0,0:0:0:0:
448,192,28380,1,0,0:0:0:0:
448,192,28473,1,0,0:0:0:0:
320,192,28473,1,0,0:0:0:0:
64,192,28497,1,0,0:0:0:0:
192,192,28520,1,0,0:0:0:0:
448,192,28544,1,0,0:0:0:0:
192,192,28567,1,0,0:0:0:0:
64,192,28590,1,0,0:0:0:0:
320,192,28614,1,0,0:0:0:0:
192,192,28637,1,0,0:0:0:0:
320,192,28661,1,0,0:0:0:0:
448,192,28661,1,0,0:0:0:0:
64,192,28661,1,0,0:0:0:0:
192,192,28661,1,0,0:0:0:0:
64,192,28755,1,0,0:0:0:0:
64,192,28848,1,0,0:0:0:0:
192,192,28848,1,0,0:0:0:0:
448,192,28872,1,0,0:0:0:0:
320,192,28895,1,0,0:0:0:0:
192,192,28919,1,0,0:0:0:0:
64,192,28942,1,0,0:0:0:0:
320,192,28965,1,0,0:0:0:0:
192,192,28989,1,0,0:0:0:0:
320,192,29036,1,0,0:0:0:0:
448,192,29036,1,0,0:0:0:0:
64,192,29036,1,0,0:0:0:0:
192,192,29036,1,0,0:0:0:0:
192,192,29130,1,0,0:0:0:0:
448,192,29223,1,0,0:0:0:0:
64,192,29223,1,0,0:0:0:0:
192,192,29247,1,0,0:0:0:0:
320,192,29270,1,0,0:0:0:0:
192,192,29294,1,0,0:0:0:0:
448,192,29317,1,0,0:0:0:0:
320,192,29340,1,0,0:0:0:0:
64,192,29364,1,0,0:0:0:0:
320,192,29411,1,0,0:0:0:0:
448,192,29411,1,0,0:0:0:0:
64,192,29411,1,0,0:0:0:0:
192,192,29411,1,0,0:0:0:0:
448,192,29434,1,0,0:0:0:0:
448,192,29505,1,0,0:0:0:0:
320,192,29505,1,0,0:0:0:0:
192,192,29505,1,0,0:0:0:0:
64,192,29505,1,0,0:0:0:0:
192,192,29528,1,0,0:0:0:0:
64,192,29598,1,0,0:0:0:0:
192,192,29598,1,0,0:0:0:0:
320,192,29598,1,0,0:0:0:0:
448,192,29598,1,0,0:0:0:0:
320,192,29622,1,0,0:0:0:0:
448,192,29692,1,0,0:0:0:0:
320,192,29692,1,0,0:0:0:0:
192,192,29692,1,0,0:0:0:0:
64,192,29692,1,0,0:0:0:0:
64,192,29715,1,0,0:0:0:0:
448,192,29786,1,0,0:0:0:0:
320,192,29786,1,0,0:0:0:0:
64,192,29880,1,0,0:0:0:0:
448,192,29973,1,0,0:0:0:0:
320,192,29973,1,0,0:0:0:0:
64,192,29997,1,0,0:0:0:0:
192,192,30020,1,0,0:0:0:0:
320,192,30044,1,0,0:0:0:0:
448,192,30067,1,0,0:0:0:0:
64,192,30090,1,0,0:0:0:0:
192,192,30114,1,0,0:0:0:0:
320,192,30137,1,0,0:0:0:0:
320,192,30161,1,0,0:0:0:0:
192,192,30161,1,0,0:0:0:0:
448,192,30161,1,0,0:0:0:0:
64,192,30161,1,0,0:0:0:0:
448,192,30255,1,0,0:0:0:0:
64,192,30348,1,0,0:0:0:0:
320,192,30348,1,0,0:0:0:0:
192,192,30372,1,0,0:0:0:0:
320,192,30395,1,0,0:0:0:0:
448,192,30419,1,0,0:0:0:0:
64,192,30442,1,0,0:0:0:0:
192,192,30465,1,0,0:0:0:0:
448,192,30489,1,0,0:0:0:0:
64,192,30512,1,0,0:0:0:0:
320,192,30536,1,0,0:0:0:0:
192,192,30536,1,0,0:0:0:0:
64,192,30536,1,0,0:0:0:0:
448,192,30536,1,0,0:0:0:0:
192,192,30630,1,0,0:0:0:0:
320,192,30723,1,0,0:0:0:0:
448,192,30723,1,0,0:0:0:0:
64,192,30747,1,0,0:0:0:0:
192,192,30770,1,0,0:0:0:0:
448,192,30794,1,0,0:0:0:0:
64,192,30817,1,0,0:0:0:0:
192,192,30840,1,0,0:0:0:0:
320,192,30864,1,0,0:0:0:0:
192,192,30911,1,0,0:0:0:0:
64,192,30911,1,0,0:0:0:0:
320,192,30911,1,0,0:0:0:0:
448,192,30911,1,0,0:0:0:0:
448,192,30963,1,0,0:0:0:0:
64,192,31005,1,0,0:0:0:0:
320,192,31046,1,0,0:0:0:0:
192,192,31088,1,0,0:0:0:0:
448,192,31088,1,0,0:0:0:0:
64,192,31130,1,0,0:0:0:0:
320,192,31171,1,0,0:0:0:0:
64,192,31213,1,0,0:0:0:0:
192,192,31255,1,0,0:0:0:0:
192,192,31296,1,0,0:0:0:0:
64,192,31296,1,0,0:0:0:0:
320,192,31296,1,0,0:0:0:0:
448,192,31309,1,0,0:0:0:0:
64,192,31380,1,0,0:0:0:0:
448,192,31473,1,0,0:0:0:0:
320,192,31473,1,0,0:0:0:0:
64,192,31497,1,0,0:0:0:0:
192,192,31520,1,0,0:0:0:0:
448,192,31544,1,0,0:0:0:0:
64,192,31567,1,0,0:0:0:0:
192,192,31590,1,0,0:0:0:0:
320,192,31614,1,0,0:0:0:0:
64,192,31661,1,0,0:0:0:0:
192,192,31661,1,0,0:0:0:0:
320,192,31661,1,0,0:0:0:0:
448,192,31661,1,0,0:0:0:0:
64,192,31755,1,0,0:0:0:0:
320,192,31848,1,0,0:0:0:0:
448,192,31848,1,0,0:0:0:0:
64,192,31872,1,0,0:0:0:0:
192,192,31895,1,0,0:0:0:0:
320,192,31919,1,0,0:0:0:0:
448,192,31942,1,0,0:0:0:0:
64,192,31965,1,0,0:0:0:0:
192,192,31989,1,0,0:0:0:0:
448,192,32036,1,0,0:0:0:0:
64,192,32036,1,0,0:0:0:0:
320,192,32036,1,0,0:0:0:0:
192,192,32036,1,0,0:0:0:0:
320,192,32130,1,0,0:0:0:0:
192,192,32223,1,0,0:0:0:0:
64,192,32223,1,0,0:0:0:0:
448,192,32247,1,0,0:0:0:0:
320,192,32270,1,0,0:0:0:0:
192,192,32294,1,0,0:0:0:0:
64,192,32317,1,0,0:0:0:0:
192,192,32340,1,0,0:0:0:0:
448,192,32364,1,0,0:0:0:0:
64,192,32411,1,0,0:0:0:0:
448,192,32411,1,0,0:0:0:0:
320,192,32411,1,0,0:0:0:0:
192,192,32411,1,0,0:0:0:0:
448,192,32463,1,0,0:0:0:0:
320,192,32463,1,0,0:0:0:0:
64,192,32504,1,0,0:0:0:0:
192,192,32504,1,0,0:0:0:0:
320,192,32546,1,0,0:0:0:0:
448,192,32546,1,0,0:0:0:0:
64,192,32588,1,0,0:0:0:0:
192,192,32588,1,0,0:0:0:0:
320,192,32629,1,0,0:0:0:0:
448,192,32629,1,0,0:0:0:0:
192,192,32671,1,0,0:0:0:0:
64,192,32671,1,0,0:0:0:0:
320,192,32713,1,0,0:0:0:0:
448,192,32713,1,0,0:0:0:0:
192,192,32755,1,0,0:0:0:0:
64,192,32755,1,0,0:0:0:0:
320,192,32786,1,0,0:0:0:0:
448,192,32786,1,0,0:0:0:0:
192,192,32786,1,0,0:0:0:0:
64,192,32786,1,0,0:0:0:0:
448,192,32880,1,0,0:0:0:0:
64,192,32973,1,0,0:0:0:0:
192,192,32973,1,0,0:0:0:0:
448,192,32997,1,0,0:0:0:0:
320,192,33020,1,0,0:0:0:0:
448,192,33044,1,0,0:0:0:0:
320,192,33067,1,0,0:0:0:0:
448,192,33090,1,0,0:0:0:0:
192,192,33114,1,0,0:0:0:0:
320,192,33161,1,0,0:0:0:0:
448,192,33161,1,0,0:0:0:0:
64,192,33161,1,0,0:0:0:0:
192,192,33161,1,0,0:0:0:0:
64,192,33255,1,0,0:0:0:0:
320,192,33348,1,0,0:0:0:0:
448,192,33348,1,0,0:0:0:0:
64,192,33372,1,0,0:0:0:0:
192,192,33395,1,0,0:0:0:0:
64,192,33419,1,0,0:0:0:0:
192,192,33442,1,0,0:0:0:0:
64,192,33465,1,0,0:0:0:0:
320,192,33489,1,0,0:0:0:0:
320,192,33536,1,0,0:0:0:0:
448,192,33536,1,0,0:0:0:0:
64,192,33536,1,0,0:0:0:0:
192,192,33536,1,0,0:0:0:0:
192,192,33630,1,0,0:0:0:0:
448,192,33723,1,0,0:0:0:0:
320,192,33723,1,0,0:0:0:0:
64,192,33747,1,0,0:0:0:0:
192,192,33770,1,0,0:0:0:0:
448,192,33794,1,0,0:0:0:0:
64,192,33817,1,0,0:0:0:0:
192,192,33840,1,0,0:0:0:0:
320,192,33864,1,0,0:0:0:0:
320,192,33911,1,0,0:0:0:0:
192,192,33911,1,0,0:0:0:0:
448,192,33911,1,0,0:0:0:0:
64,192,33911,1,0,0:0:0:0:
448,192,33963,1,0,0:0:0:0:
192,192,33963,1,0,0:0:0:0:
320,192,34005,1,0,0:0:0:0:
64,192,34005,1,0,0:0:0:0:
192,192,34046,1,0,0:0:0:0:
448,192,34046,1,0,0:0:0:0:
320,192,34088,1,0,0:0:0:0:
64,192,34088,1,0,0:0:0:0:
192,192,34130,1,0,0:0:0:0:
64,192,34130,1,0,0:0:0:0:
320,192,34171,1,0,0:0:0:0:
448,192,34171,1,0,0:0:0:0:
192,192,34213,1,0,0:0:0:0:
64,192,34213,1,0,0:0:0:0:
320,192,34255,1,0,0:0:0:0:
448,192,34255,1,0,0:0:0:0:
448,192,34296,1,0,0:0:0:0:
320,192,34296,1,0,0:0:0:0:
192,192,34296,1,0,0:0:0:0:
64,192,34296,1,0,0:0:0:0:
192,192,34380,1,0,0:0:0:0:
320,192,34473,1,0,0:0:0:0:
448,192,34473,1,0,0:0:0:0:
64,192,34497,1,0,0:0:0:0:
192,192,34520,1,0,0:0:0:0:
448,192,34544,1,0,0:0:0:0:
320,192,34567,1,0,0:0:0:0:
64,192,34590,1,0,0:0:0:0:
192,192,34614,1,0,0:0:0:0:
192,192,34661,1,0,0:0:0:0:
64,192,34661,1,0,0:0:0:0:
320,192,34661,1,0,0:0:0:0:
448,192,34661,1,0,0:0:0:0:
320,192,34755,1,0,0:0:0:0:
192,192,34848,1,0,0:0:0:0:
64,192,34848,1,0,0:0:0:0:
448,192,34872,1,0,0:0:0:0:
320,192,34895,1,0,0:0:0:0:
64,192,34919,1,0,0:0:0:0:
192,192,34942,1,0,0:0:0:0:
448,192,34965,1,0,0:0:0:0:
320,192,34989,1,0,0:0:0:0:
64,192,35036,1,0,0:0:0:0:
192,192,35036,1,0,0:0:0:0:
320,192,35036,1,0,0:0:0:0:
448,192,35036,1,0,0:0:0:0:
64,192,35130,1,0,0:0:0:0:
448,192,35223,1,0,0:0:0:0:
320,192,35223,1,0,0:0:0:0:
64,192,35247,1,0,0:0:0:0:
192,192,35270,1,0,0:0:0:0:
448,192,35294,1,0,0:0:0:0:
320,192,35317,1,0,0:0:0:0:
